,NObeyesdad
16986,5
16987,4
16988,4
16989,3
16990,2
16991,4
16992,0
16993,4
16994,4
16995,4
16996,3
16997,5
16998,6
16999,0
17000,1
17001,6
17002,5
17003,4
17004,2
17005,4
17006,3
17007,1
17008,6
17009,3
17010,5
17011,6
17012,2
17013,1
17014,2
17015,5
17016,6
17017,6
17018,1
17019,5
17020,2
17021,6
17022,4
17023,3
17024,2
17025,6
17026,2
17027,6
17028,6
17029,0
17030,5
17031,5
17032,5
17033,6
17034,2
17035,5
17036,1
17037,2
17038,5
17039,5
17040,2
17041,4
17042,3
17043,4
17044,0
17045,3
17046,1
17047,1
17048,2
17049,2
17050,5
17051,1
17052,3
17053,3
17054,0
17055,5
17056,3
17057,6
17058,6
17059,2
17060,4
17061,3
17062,0
17063,6
17064,4
17065,3
17066,1
17067,3
17068,0
17069,6
17070,2
17071,0
17072,1
17073,5
17074,1
17075,3
17076,6
17077,6
17078,2
17079,3
17080,1
17081,0
17082,3
17083,2
17084,1
17085,6
17086,6
17087,2
17088,6
17089,6
17090,4
17091,2
17092,0
17093,4
17094,3
17095,6
17096,0
17097,3
17098,2
17099,1
17100,4
17101,1
17102,5
17103,6
17104,3
17105,4
17106,4
17107,4
17108,2
17109,6
17110,4
17111,5
17112,0
17113,6
17114,2
17115,6
17116,0
17117,1
17118,5
17119,3
17120,1
17121,1
17122,1
17123,6
17124,5
17125,0
17126,6
17127,6
17128,6
17129,1
17130,6
17131,4
17132,6
17133,0
17134,5
17135,2
17136,0
17137,5
17138,5
17139,5
17140,4
17141,3
17142,0
17143,2
17144,0
17145,2
17146,6
17147,1
17148,3
17149,2
17150,2
17151,6
17152,5
17153,3
17154,4
17155,1
17156,2
17157,3
17158,3
17159,1
17160,0
17161,0
17162,1
17163,6
17164,6
17165,5
17166,2
17167,1
17168,1
17169,6
17170,3
17171,3
17172,4
17173,4
17174,0
17175,6
17176,4
17177,6
17178,5
17179,2
17180,1
17181,4
17182,2
17183,0
17184,4
17185,1
17186,5
17187,6
17188,1
17189,3
17190,2
17191,4
17192,5
17193,1
17194,6
17195,2
17196,3
17197,3
17198,6
17199,2
17200,0
17201,1
17202,6
17203,2
17204,3
17205,1
17206,5
17207,5
17208,5
17209,5
17210,1
17211,0
17212,6
17213,5
17214,6
17215,6
17216,0
17217,6
17218,0
17219,0
17220,3
17221,5
17222,0
17223,3
17224,6
17225,1
17226,3
17227,1
17228,6
17229,4
17230,2
17231,3
17232,2
17233,1
17234,5
17235,6
17236,2
17237,1
17238,2
17239,2
17240,2
17241,5
17242,1
17243,1
17244,2
17245,5
17246,4
17247,6
17248,0
17249,2
17250,4
17251,1
17252,6
17253,6
17254,6
17255,6
17256,5
17257,5
17258,0
17259,4
17260,6
17261,6
17262,5
17263,1
17264,2
17265,2
17266,3
17267,3
17268,6
17269,2
17270,0
17271,4
17272,5
17273,6
17274,4
17275,1
17276,6
17277,6
17278,2
17279,4
17280,2
17281,5
17282,3
17283,6
17284,0
17285,3
17286,2
17287,5
17288,6
17289,3
17290,5
17291,2
17292,5
17293,4
17294,3
17295,5
17296,1
17297,6
17298,0
17299,2
17300,5
17301,2
17302,0
17303,3
17304,1
17305,6
17306,6
17307,0
17308,0
17309,0
17310,1
17311,0
17312,1
17313,3
17314,6
17315,3
17316,5
17317,1
17318,2
17319,1
17320,4
17321,6
17322,3
17323,0
17324,2
17325,0
17326,0
17327,4
17328,1
17329,0
17330,4
17331,6
17332,5
17333,5
17334,3
17335,4
17336,2
17337,5
17338,6
17339,6
17340,4
17341,6
17342,3
17343,3
17344,5
17345,5
17346,2
17347,5
17348,5
17349,4
17350,4
17351,0
17352,4
17353,5
17354,1
17355,5
17356,3
17357,4
17358,4
17359,5
17360,6
17361,5
17362,2
17363,2
17364,5
17365,6
17366,5
17367,2
17368,1
17369,2
17370,3
17371,6
17372,6
17373,6
17374,5
17375,3
17376,5
17377,1
17378,3
17379,5
17380,2
17381,6
17382,4
17383,1
17384,0
17385,6
17386,3
17387,3
17388,5
17389,5
17390,5
17391,2
17392,4
17393,1
17394,0
17395,5
17396,6
17397,3
17398,4
17399,4
17400,5
17401,5
17402,2
17403,4
17404,4
17405,4
17406,4
17407,6
17408,4
17409,0
17410,0
17411,6
17412,1
17413,4
17414,2
17415,5
17416,1
17417,2
17418,5
17419,0
17420,6
17421,5
17422,2
17423,1
17424,3
17425,3
17426,5
17427,5
17428,4
17429,4
17430,2
17431,2
17432,5
17433,1
17434,5
17435,0
17436,1
17437,1
17438,0
17439,0
17440,1
17441,1
17442,6
17443,2
17444,2
17445,5
17446,1
17447,4
17448,4
17449,1
17450,6
17451,5
17452,4
17453,3
17454,6
17455,4
17456,2
17457,4
17458,3
17459,4
17460,1
17461,5
17462,0
17463,4
17464,3
17465,2
17466,0
17467,4
17468,1
17469,2
17470,1
17471,6
17472,4
17473,1
17474,1
17475,1
17476,4
17477,6
17478,3
17479,6
17480,1
17481,2
17482,3
17483,6
17484,1
17485,6
17486,2
17487,0
17488,1
17489,2
17490,6
17491,1
17492,2
17493,5
17494,2
17495,1
17496,6
17497,6
17498,2
17499,3
17500,4
17501,3
17502,3
17503,5
17504,6
17505,3
17506,4
17507,2
17508,4
17509,0
17510,6
17511,3
17512,1
17513,4
17514,2
17515,5
17516,1
17517,0
17518,4
17519,4
17520,6
17521,4
17522,2
17523,3
17524,0
17525,1
17526,1
17527,5
17528,1
17529,4
17530,6
17531,0
17532,1
17533,6
17534,1
17535,5
17536,2
17537,4
17538,0
17539,3
17540,6
17541,0
17542,2
17543,3
17544,6
17545,1
17546,0
17547,0
17548,5
17549,2
17550,1
17551,2
17552,1
17553,5
17554,5
17555,3
17556,5
17557,2
17558,3
17559,5
17560,4
17561,6
17562,4
17563,4
17564,6
17565,0
17566,2
17567,5
17568,4
17569,0
17570,3
17571,5
17572,6
17573,0
17574,0
17575,5
17576,1
17577,4
17578,1
17579,0
17580,6
17581,6
17582,2
17583,1
17584,6
17585,1
17586,0
17587,2
17588,1
17589,5
17590,1
17591,3
17592,4
17593,4
17594,3
17595,4
17596,5
17597,3
17598,2
17599,0
17600,0
17601,3
17602,6
17603,6
17604,0
17605,1
17606,3
17607,0
17608,6
17609,1
17610,4
17611,5
17612,4
17613,6
17614,1
17615,5
17616,6
17617,6
17618,4
17619,6
17620,5
17621,0
17622,6
17623,3
17624,4
17625,5
17626,5
17627,6
17628,1
17629,2
17630,6
17631,4
17632,5
17633,3
17634,2
17635,1
17636,1
17637,1
17638,0
17639,0
17640,0
17641,0
17642,2
17643,3
17644,6
17645,2
17646,3
17647,5
17648,1
17649,0
17650,4
17651,6
17652,2
17653,3
17654,3
17655,4
17656,6
17657,5
17658,1
17659,6
17660,2
17661,6
17662,0
17663,6
17664,0
17665,3
17666,1
17667,3
17668,4
17669,5
17670,6
17671,2
17672,1
17673,3
17674,2
17675,4
17676,1
17677,2
17678,5
17679,2
17680,4
17681,4
17682,0
17683,0
17684,3
17685,6
17686,1
17687,5
17688,3
17689,2
17690,5
17691,6
17692,1
17693,2
17694,5
17695,5
17696,2
17697,3
17698,3
17699,5
17700,0
17701,6
17702,5
17703,6
17704,6
17705,4
17706,1
17707,4
17708,4
17709,2
17710,5
17711,1
17712,2
17713,0
17714,5
17715,0
17716,6
17717,4
17718,5
17719,2
17720,0
17721,3
17722,4
17723,5
17724,5
17725,0
17726,4
17727,6
17728,5
17729,2
17730,2
17731,1
17732,0
17733,6
17734,4
17735,4
17736,3
17737,4
17738,5
17739,4
17740,4
17741,0
17742,1
17743,6
17744,2
17745,5
17746,5
17747,6
17748,4
17749,3
17750,1
17751,0
17752,3
17753,5
17754,3
17755,2
17756,5
17757,3
17758,2
17759,3
17760,5
17761,6
17762,2
17763,1
17764,4
17765,6
17766,1
17767,5
17768,5
17769,6
17770,2
17771,6
17772,2
17773,6
17774,4
17775,2
17776,4
17777,2
17778,4
17779,2
17780,4
17781,5
17782,0
17783,6
17784,5
17785,5
17786,4
17787,6
17788,0
17789,4
17790,4
17791,0
17792,5
17793,6
17794,1
17795,1
17796,6
17797,1
17798,5
17799,5
17800,1
17801,4
17802,4
17803,4
17804,1
17805,2
17806,6
17807,6
17808,3
17809,6
17810,4
17811,6
17812,2
17813,0
17814,2
17815,1
17816,3
17817,5
17818,1
17819,2
17820,5
17821,0
17822,1
17823,2
17824,5
17825,6
17826,5
17827,6
17828,4
17829,0
17830,2
17831,5
17832,3
17833,3
17834,0
17835,2
17836,5
17837,1
17838,1
17839,4
17840,0
17841,4
17842,6
17843,6
17844,6
17845,1
17846,6
17847,6
17848,6
17849,3
17850,1
17851,1
17852,5
17853,4
17854,2
17855,0
17856,2
17857,0
17858,6
17859,0
17860,3
17861,1
17862,5
17863,1
17864,3
17865,0
17866,3
17867,5
17868,1
17869,5
17870,1
17871,3
17872,0
17873,2
17874,3
17875,6
17876,4
17877,5
17878,3
17879,1
17880,4
17881,6
17882,4
17883,1
17884,1
17885,1
17886,4
17887,5
17888,6
17889,3
17890,0
17891,3
17892,4
17893,1
17894,5
17895,2
17896,3
17897,2
17898,4
17899,6
17900,4
17901,5
17902,4
17903,4
17904,6
17905,4
17906,4
17907,4
17908,1
17909,5
17910,0
17911,1
17912,0
17913,0
17914,5
17915,2
17916,6
17917,6
17918,6
17919,0
17920,3
17921,1
17922,6
17923,5
17924,5
17925,2
17926,3
17927,5
17928,4
17929,4
17930,5
17931,0
17932,0
17933,6
17934,4
17935,6
17936,4
17937,6
17938,0
17939,2
17940,4
17941,6
17942,4
17943,5
17944,3
17945,5
17946,4
17947,3
17948,6
17949,1
17950,1
17951,2
17952,6
17953,5
17954,5
17955,6
17956,4
17957,5
17958,1
17959,4
17960,5
17961,4
17962,6
17963,2
17964,0
17965,1
17966,4
17967,6
17968,4
17969,2
17970,1
17971,0
17972,6
17973,4
17974,5
17975,6
17976,3
17977,2
17978,5
17979,3
17980,0
17981,4
17982,4
17983,5
17984,4
17985,2
17986,6
17987,4
17988,1
17989,4
17990,0
17991,3
17992,4
17993,2
17994,1
17995,2
17996,6
17997,0
17998,4
17999,5
18000,5
18001,5
18002,3
18003,6
18004,2
18005,2
18006,0
18007,6
18008,6
18009,5
18010,2
18011,5
18012,2
18013,6
18014,5
18015,2
18016,3
18017,3
18018,6
18019,1
18020,0
18021,3
18022,5
18023,0
18024,0
18025,4
18026,6
18027,6
18028,3
18029,5
18030,2
18031,0
18032,1
18033,1
18034,2
18035,4
18036,0
18037,6
18038,1
18039,5
18040,0
18041,2
18042,2
18043,6
18044,1
18045,1
18046,5
18047,2
18048,1
18049,4
18050,0
18051,5
18052,6
18053,4
18054,2
18055,6
18056,5
18057,2
18058,1
18059,4
18060,2
18061,6
18062,6
18063,5
18064,5
18065,6
18066,4
18067,1
18068,2
18069,5
18070,1
18071,1
18072,5
18073,6
18074,4
18075,2
18076,6
18077,6
18078,0
18079,3
18080,0
18081,6
18082,3
18083,4
18084,1
18085,1
18086,5
18087,5
18088,1
18089,0
18090,0
18091,6
18092,3
18093,0
18094,3
18095,2
18096,2
18097,5
18098,4
18099,5
18100,2
18101,3
18102,0
18103,1
18104,0
18105,4
18106,6
18107,1
18108,0
18109,6
18110,1
18111,1
18112,1
18113,6
18114,6
18115,2
18116,2
18117,0
18118,5
18119,1
18120,6
18121,6
18122,5
18123,0
18124,1
18125,4
18126,5
18127,6
18128,5
18129,1
18130,0
18131,5
18132,5
18133,5
18134,6
18135,4
18136,0
18137,5
18138,3
18139,0
18140,0
18141,6
18142,4
18143,4
18144,0
18145,5
18146,6
18147,5
18148,6
18149,5
18150,4
18151,1
18152,2
18153,6
18154,6
18155,5
18156,1
18157,3
18158,3
18159,3
18160,4
18161,0
18162,6
18163,4
18164,4
18165,0
18166,0
18167,6
18168,6
18169,5
18170,0
18171,1
18172,0
18173,3
18174,2
18175,1
18176,4
18177,0
18178,6
18179,2
18180,4
18181,5
18182,1
18183,5
18184,6
18185,2
18186,4
18187,3
18188,0
18189,3
18190,2
18191,4
18192,6
18193,4
18194,3
18195,1
18196,3
18197,6
18198,0
18199,6
18200,5
18201,1
18202,6
18203,6
18204,5
18205,5
18206,1
18207,4
18208,4
18209,2
18210,1
18211,2
18212,6
18213,1
18214,4
18215,1
18216,2
18217,5
18218,6
18219,1
18220,0
18221,4
18222,4
18223,2
18224,6
18225,6
18226,4
18227,2
18228,5
18229,5
18230,6
18231,4
18232,4
18233,6
18234,6
18235,1
18236,5
18237,0
18238,5
18239,6
18240,6
18241,1
18242,5
18243,6
18244,2
18245,6
18246,2
18247,5
18248,0
18249,5
18250,6
18251,0
18252,3
18253,5
18254,0
18255,5
18256,4
18257,1
18258,5
18259,4
18260,6
18261,6
18262,2
18263,6
18264,6
18265,6
18266,2
18267,1
18268,4
18269,5
18270,3
18271,6
18272,4
18273,3
18274,3
18275,2
18276,3
18277,0
18278,5
18279,2
18280,1
18281,6
18282,5
18283,3
18284,6
18285,5
18286,6
18287,2
18288,5
18289,4
18290,5
18291,5
18292,4
18293,6
18294,5
18295,6
18296,5
18297,6
18298,3
18299,3
18300,2
18301,0
18302,1
18303,6
18304,4
18305,0
18306,4
18307,3
18308,3
18309,0
18310,3
18311,6
18312,5
18313,1
18314,1
18315,5
18316,2
18317,1
18318,6
18319,2
18320,1
18321,4
18322,3
18323,2
18324,0
18325,1
18326,3
18327,5
18328,6
18329,6
18330,6
18331,4
18332,4
18333,6
18334,0
18335,1
18336,2
18337,2
18338,1
18339,1
18340,1
18341,4
18342,6
18343,6
18344,4
18345,0
18346,6
18347,0
18348,4
18349,4
18350,5
18351,4
18352,5
18353,1
18354,5
18355,1
18356,5
18357,5
18358,0
18359,3
18360,0
18361,6
18362,0
18363,5
18364,1
18365,5
18366,0
18367,6
18368,4
18369,5
18370,6
18371,0
18372,5
18373,6
18374,1
18375,4
18376,3
18377,5
18378,4
18379,6
18380,6
18381,0
18382,6
18383,2
18384,1
18385,6
18386,1
18387,2
18388,5
18389,2
18390,4
18391,5
18392,4
18393,2
18394,4
18395,4
18396,0
18397,6
18398,3
18399,0
18400,6
18401,6
18402,4
18403,2
18404,4
18405,3
18406,4
18407,0
18408,1
18409,6
18410,5
18411,5
18412,2
18413,5
18414,2
18415,0
18416,6
18417,6
18418,3
18419,2
18420,4
18421,1
18422,3
18423,5
18424,4
18425,2
18426,3
18427,6
18428,6
18429,6
18430,5
18431,1
18432,5
18433,6
18434,3
18435,6
18436,1
18437,6
18438,1
18439,5
18440,2
18441,5
18442,5
18443,0
18444,6
18445,0
18446,3
18447,6
18448,1
18449,3
18450,4
18451,2
18452,1
18453,6
18454,2
18455,4
18456,1
18457,4
18458,1
18459,6
18460,3
18461,6
18462,1
18463,6
18464,2
18465,6
18466,3
18467,4
18468,1
18469,6
18470,0
18471,0
18472,3
18473,0
18474,4
18475,4
18476,6
18477,0
18478,2
18479,1
18480,5
18481,6
18482,0
18483,1
18484,3
18485,6
18486,1
18487,4
18488,4
18489,4
18490,0
18491,2
18492,6
18493,0
18494,2
18495,1
18496,0
18497,0
18498,0
18499,3
18500,3
18501,1
18502,4
18503,5
18504,6
18505,4
18506,4
18507,4
18508,3
18509,1
18510,2
18511,1
18512,6
18513,0
18514,5
18515,3
18516,0
18517,0
18518,6
18519,6
18520,4
18521,0
18522,5
18523,1
18524,4
18525,0
18526,5
18527,4
18528,5
18529,4
18530,1
18531,6
18532,3
18533,5
18534,3
18535,6
18536,6
18537,4
18538,0
18539,2
18540,1
18541,5
18542,6
18543,6
18544,5
18545,3
18546,0
18547,5
18548,4
18549,4
18550,4
18551,5
18552,0
18553,6
18554,2
18555,5
18556,1
18557,1
18558,4
18559,1
18560,3
18561,0
18562,6
18563,5
18564,1
18565,1
18566,6
18567,3
18568,5
18569,0
18570,3
18571,6
18572,4
18573,5
18574,5
18575,6
18576,0
18577,0
18578,6
18579,6
18580,3
18581,4
18582,1
18583,2
18584,0
18585,0
18586,6
18587,4
18588,0
18589,0
18590,0
18591,3
18592,0
18593,2
18594,5
18595,0
18596,1
18597,6
18598,0
18599,3
18600,5
18601,3
18602,0
18603,5
18604,4
18605,1
18606,4
18607,0
18608,6
18609,6
18610,5
18611,0
18612,2
18613,4
18614,4
18615,1
18616,6
18617,3
18618,5
18619,5
18620,6
18621,3
18622,3
18623,0
18624,3
18625,0
18626,3
18627,5
18628,0
18629,3
18630,6
18631,1
18632,6
18633,2
18634,0
18635,0
18636,6
18637,2
18638,4
18639,6
18640,0
18641,3
18642,4
18643,2
18644,0
18645,4
18646,5
18647,6
18648,6
18649,1
18650,4
18651,4
18652,5
18653,1
18654,6
18655,1
18656,2
18657,3
18658,6
18659,3
18660,4
18661,3
18662,1
18663,4
18664,5
18665,5
18666,4
18667,4
18668,0
18669,2
18670,4
18671,3
18672,2
18673,1
18674,6
18675,4
18676,2
18677,4
18678,2
18679,1
18680,1
18681,4
18682,4
18683,3
18684,5
18685,5
18686,6
18687,2
18688,3
18689,2
18690,4
18691,5
18692,0
18693,6
18694,6
18695,3
18696,0
18697,0
18698,1
18699,1
18700,2
18701,5
18702,6
18703,0
18704,5
18705,2
18706,4
18707,6
18708,6
18709,0
18710,1
18711,4
18712,5
18713,2
18714,1
18715,6
18716,1
18717,0
18718,5
18719,1
18720,6
18721,6
18722,1
18723,1
18724,6
18725,2
18726,6
18727,6
18728,5
18729,6
18730,4
18731,6
18732,5
18733,5
18734,5
18735,3
18736,5
18737,1
18738,6
18739,1
18740,6
18741,1
18742,6
18743,1
18744,5
18745,2
18746,0
18747,3
18748,4
18749,4
18750,6
18751,4
18752,3
18753,3
18754,0
18755,4
18756,0
18757,6
18758,0
18759,6
18760,3
18761,3
18762,2
18763,6
18764,4
18765,4
18766,6
18767,5
18768,5
18769,2
18770,0
18771,1
18772,5
18773,0
18774,6
18775,3
18776,3
18777,3
18778,6
18779,2
18780,4
18781,5
18782,0
18783,2
18784,1
18785,0
18786,4
18787,0
18788,4
18789,5
18790,0
18791,5
18792,5
18793,1
18794,5
18795,6
18796,5
18797,3
18798,2
18799,3
18800,1
18801,5
18802,6
18803,5
18804,2
18805,2
18806,3
18807,0
18808,3
18809,4
18810,6
18811,2
18812,5
18813,5
18814,3
18815,6
18816,6
18817,4
18818,0
18819,4
18820,1
18821,6
18822,0
18823,0
18824,5
18825,4
18826,2
18827,6
18828,2
18829,3
18830,1
18831,5
18832,1
18833,6
18834,6
18835,1
18836,0
18837,6
18838,2
18839,5
18840,4
18841,1
18842,1
18843,0
18844,5
18845,5
18846,1
18847,0
18848,4
18849,6
18850,3
18851,6
18852,6
18853,6
18854,4
18855,4
18856,5
18857,3
18858,3
18859,2
18860,2
18861,3
18862,5
18863,0
18864,5
18865,3
18866,5
18867,6
18868,1
18869,5
18870,1
18871,5
18872,3
18873,5
18874,3
18875,6
18876,6
18877,4
18878,2
18879,4
18880,0
18881,4
18882,6
18883,1
18884,1
18885,3
18886,6
18887,3
18888,6
18889,5
18890,0
18891,6
18892,3
18893,5
18894,0
18895,4
18896,5
18897,2
18898,5
18899,3
18900,2
18901,4
18902,4
18903,1
18904,1
18905,6
18906,3
18907,4
18908,6
18909,0
18910,4
18911,3
18912,6
18913,5
18914,3
18915,5
18916,0
18917,2
18918,3
18919,4
18920,2
18921,0
18922,6
18923,5
18924,3
18925,6
18926,3
18927,3
18928,6
18929,0
18930,6
18931,0
18932,2
18933,1
18934,6
18935,1
18936,1
18937,5
18938,2
18939,6
18940,1
18941,3
18942,4
18943,0
18944,1
18945,3
18946,0
18947,3
18948,5
18949,1
18950,6
18951,6
18952,2
18953,5
18954,3
18955,1
18956,1
18957,2
18958,5
18959,6
18960,4
18961,6
18962,1
18963,2
18964,5
18965,5
18966,4
18967,3
18968,1
18969,4
18970,4
18971,2
18972,5
18973,6
18974,6
18975,6
18976,6
18977,1
18978,3
18979,3
18980,3
18981,5
18982,6
18983,5
18984,1
18985,1
18986,0
18987,6
18988,3
18989,3
18990,1
18991,4
18992,5
18993,6
18994,6
18995,6
18996,4
18997,3
18998,4
18999,4
19000,5
19001,3
19002,5
19003,1
19004,1
19005,1
19006,6
19007,1
19008,0
19009,2
19010,1
19011,3
19012,4
19013,4
19014,5
19015,6
19016,0
19017,0
19018,1
19019,5
19020,1
19021,4
19022,6
19023,3
19024,2
19025,1
19026,6
19027,3
19028,3
19029,2
19030,4
19031,1
19032,6
19033,6
19034,4
19035,1
19036,4
19037,5
19038,6
19039,2
19040,1
19041,2
19042,6
19043,1
19044,4
19045,5
19046,1
19047,5
19048,6
19049,0
19050,5
19051,2
19052,6
19053,5
19054,4
19055,2
19056,5
19057,0
19058,0
19059,6
19060,0
19061,5
19062,1
19063,5
19064,3
19065,4
19066,2
19067,6
19068,3
19069,1
19070,2
19071,1
19072,0
19073,2
19074,0
19075,5
19076,4
19077,0
19078,2
19079,2
19080,0
19081,6
19082,3
19083,4
19084,0
19085,2
19086,5
19087,1
19088,5
19089,5
19090,0
19091,5
19092,6
19093,4
19094,6
19095,5
19096,2
19097,1
19098,6
19099,4
19100,6
19101,4
19102,1
19103,1
19104,2
19105,5
19106,1
19107,1
19108,5
19109,3
19110,3
19111,6
19112,2
19113,2
19114,2
19115,5
19116,6
19117,1
19118,6
19119,6
19120,0
19121,2
19122,2
19123,5
19124,5
19125,6
19126,4
19127,1
19128,1
19129,1
19130,1
19131,4
19132,5
19133,5
19134,2
19135,3
19136,5
19137,6
19138,5
19139,0
19140,5
19141,6
19142,5
19143,6
19144,3
19145,6
19146,1
19147,1
19148,2
19149,6
19150,6
19151,6
19152,0
19153,3
19154,1
19155,0
19156,1
19157,6
19158,6
19159,1
19160,3
19161,2
19162,2
19163,4
19164,0
19165,4
19166,2
19167,0
19168,4
19169,5
19170,0
19171,3
19172,6
19173,6
19174,0
19175,5
19176,4
19177,6
19178,5
19179,0
19180,2
19181,0
19182,2
19183,6
19184,4
19185,5
19186,3
19187,2
19188,6
19189,2
19190,5
19191,5
19192,2
19193,5
19194,4
19195,2
19196,6
19197,6
19198,5
19199,0
19200,5
19201,0
19202,2
19203,5
19204,6
19205,2
19206,1
19207,3
19208,5
19209,5
19210,2
19211,3
19212,5
19213,6
19214,2
19215,3
19216,6
19217,0
19218,1
19219,1
19220,3
19221,4
19222,5
19223,6
19224,6
19225,3
19226,6
19227,0
19228,3
19229,2
19230,4
19231,0
19232,5
19233,6
19234,6
19235,4
19236,4
19237,6
19238,2
19239,2
19240,4
19241,0
19242,0
19243,5
19244,5
19245,5
19246,2
19247,2
19248,5
19249,6
19250,6
19251,4
19252,6
19253,1
19254,4
19255,1
19256,0
19257,1
19258,4
19259,2
19260,2
19261,5
19262,6
19263,3
19264,1
19265,1
19266,5
19267,3
19268,2
19269,6
19270,6
19271,0
19272,2
19273,0
19274,1
19275,1
19276,3
19277,1
19278,2
19279,5
19280,0
19281,5
19282,5
19283,3
19284,5
19285,3
19286,2
19287,1
19288,3
19289,1
19290,2
19291,4
19292,2
19293,4
19294,5
19295,6
19296,5
19297,3
19298,3
19299,2
19300,2
19301,1
19302,1
19303,2
19304,1
19305,6
19306,4
19307,6
19308,0
19309,6
19310,6
19311,6
19312,3
19313,2
19314,6
19315,5
19316,5
19317,2
19318,2
19319,0
19320,3
19321,1
19322,4
19323,6
19324,3
19325,1
19326,4
19327,6
19328,5
19329,0
19330,3
19331,0
19332,4
19333,4
19334,0
19335,0
19336,6
19337,6
19338,3
19339,3
19340,5
19341,4
19342,6
19343,2
19344,0
19345,5
19346,3
19347,1
19348,6
19349,3
19350,6
19351,4
19352,5
19353,5
19354,4
19355,6
19356,3
19357,0
19358,4
19359,4
19360,6
19361,0
19362,6
19363,0
19364,0
19365,3
19366,2
19367,0
19368,5
19369,3
19370,2
19371,3
19372,3
19373,5
19374,2
19375,0
19376,3
19377,4
19378,1
19379,1
19380,4
19381,4
19382,0
19383,4
19384,4
19385,5
19386,3
19387,5
19388,0
19389,0
19390,6
19391,0
19392,3
19393,2
19394,6
19395,2
19396,4
19397,1
19398,1
19399,0
19400,6
19401,4
19402,4
19403,1
19404,1
19405,4
19406,2
19407,5
19408,2
19409,3
19410,2
19411,1
19412,6
19413,6
19414,0
19415,1
19416,1
19417,1
19418,0
19419,6
19420,5
19421,6
19422,1
19423,5
19424,3
19425,3
19426,5
19427,2
19428,2
19429,0
19430,2
19431,0
19432,1
19433,6
19434,2
19435,0
19436,2
19437,6
19438,1
19439,0
19440,3
19441,4
19442,5
19443,4
19444,0
19445,5
19446,2
19447,1
19448,6
19449,5
19450,5
19451,3
19452,5
19453,6
19454,6
19455,6
19456,6
19457,0
19458,3
19459,4
19460,1
19461,6
19462,6
19463,6
19464,6
19465,4
19466,2
19467,1
19468,5
19469,0
19470,6
19471,3
19472,2
19473,3
19474,4
19475,2
19476,2
19477,6
19478,4
19479,6
19480,3
19481,5
19482,4
19483,1
19484,5
19485,5
19486,3
19487,4
19488,2
19489,3
19490,2
19491,5
19492,0
19493,6
19494,0
19495,0
19496,1
19497,6
19498,2
19499,3
19500,1
19501,4
19502,4
19503,5
19504,6
19505,2
19506,0
19507,0
19508,2
19509,0
19510,6
19511,1
19512,4
19513,0
19514,1
19515,4
19516,2
19517,6
19518,3
19519,3
19520,3
19521,6
19522,0
19523,2
19524,0
19525,1
19526,5
19527,0
19528,5
19529,6
19530,0
19531,0
19532,0
19533,5
19534,3
19535,4
19536,1
19537,6
19538,2
19539,2
19540,5
19541,6
19542,6
19543,1
19544,4
19545,5
19546,5
19547,2
19548,5
19549,5
19550,1
19551,2
19552,2
19553,4
19554,1
19555,6
19556,3
19557,0
19558,5
19559,2
19560,4
19561,4
19562,1
19563,1
19564,2
19565,3
19566,3
19567,0
19568,0
19569,5
19570,3
19571,0
19572,0
19573,2
19574,4
19575,1
19576,2
19577,2
19578,5
19579,5
19580,1
19581,3
19582,1
19583,5
19584,6
19585,4
19586,5
19587,2
19588,4
19589,6
19590,6
19591,4
19592,4
19593,6
19594,2
19595,1
19596,3
19597,2
19598,6
19599,3
19600,6
19601,3
19602,6
19603,5
19604,4
19605,5
19606,1
19607,3
19608,2
19609,4
19610,6
19611,0
19612,1
19613,5
19614,0
19615,5
19616,4
19617,3
19618,1
19619,0
19620,4
19621,2
19622,6
19623,6
19624,3
19625,0
19626,3
19627,3
19628,2
19629,5
19630,1
19631,5
19632,4
19633,5
19634,1
19635,6
19636,0
19637,6
19638,3
19639,0
19640,4
19641,2
19642,3
19643,1
19644,4
19645,0
19646,2
19647,5
19648,4
19649,3
19650,3
19651,4
19652,6
19653,6
19654,2
19655,2
19656,0
19657,1
19658,3
19659,1
19660,3
19661,2
19662,5
19663,3
19664,3
19665,1
19666,4
19667,4
19668,6
19669,5
19670,6
19671,1
19672,4
19673,4
19674,6
19675,5
19676,1
19677,4
19678,1
19679,3
19680,1
19681,4
19682,1
19683,0
19684,6
19685,0
19686,2
19687,6
19688,5
19689,5
19690,4
19691,6
19692,4
19693,0
19694,0
19695,6
19696,3
19697,2
19698,5
19699,5
19700,5
19701,5
19702,5
19703,5
19704,5
19705,4
19706,6
19707,1
19708,3
19709,5
19710,6
19711,5
19712,0
19713,5
19714,6
19715,6
19716,1
19717,5
19718,5
19719,4
19720,1
19721,4
19722,1
19723,6
19724,1
19725,1
19726,1
19727,6
19728,0
19729,6
19730,6
19731,6
19732,0
19733,3
19734,6
19735,1
19736,0
19737,3
19738,6
19739,0
19740,3
19741,2
19742,2
19743,6
19744,1
19745,1
19746,0
19747,3
19748,1
19749,5
19750,6
19751,4
19752,4
19753,2
19754,0
19755,6
19756,4
19757,6
19758,6
19759,3
19760,0
19761,6
19762,1
19763,4
19764,4
19765,6
19766,6
19767,6
19768,1
19769,6
19770,4
19771,1
19772,0
19773,3
19774,5
19775,6
19776,3
19777,1
19778,6
19779,2
19780,6
19781,3
19782,6
19783,3
